Family ID	FRAX08<12>	<33>	FRAX05<50>	FRAX25<26>	Mguttatus<58>	<25>	FRAX14<48>	<21>	<27>	<31>	<23>	FRAX15<18>	<35>	<37>	FRAX32<2>	FRAX21<28>	FRAX33<52>	Oeuropea<56>	FRAX26<46>	FRAX16<16>	FRAX03<40>	FRAX07<8>	FRAX23<24>	FRAX31<54>	<11>	<39>	FRAX09<42>	FRAX19<30>	<13>	FRAX12<6>	<49>	<17>	<43>	<15>	<19>	FRAX29<10>	<9>	<55>	<47>	FRAX01<14>	FRAX00<20>	FRAX13<44>	FRAX20<32>	<45>	<57>	Slycopersicum<60>	<3>	FRAX30<0>	<53>	FRAX27<36>	<51>	FRAX04<38>	<1>	<7>	FRAX11<34>	<41>	<29>	FRAX28<4>	FRAX06<22>	<5>
1503	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	2	1	1	0	1	1	1	1	1	1	1	1	3	1	1	0	1	1
43142	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	2	0	1	1	1	1	2	1	1	0	1	1	1	0	1	0	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	1	0	1	1	2	1	1	0	1
33841	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1
27357	0	1	1	1	2	1	0	1	1	1	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	0	2	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
5646	1	1	0	1	2	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	0	1	2	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1
17484	1	1	0	0	2	1	0	1	1	1	1	0	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
40608	0	1	1	1	2	1	1	1	1	1	1	0	1	1	1	0	1	1	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	0	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
32202	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17781	2	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
9404	0	1	0	0	2	1	0	1	1	1	1	0	1	1	1	0	0	6	0	0	0	1	0	0	1	1	1	1	1	1	1	0	1	0	1	0	1	3	0	0	1	1	1	1	4	5	1	1	3	1	1	0	1	1	1	1	1	0	0	1
33058	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
32764	1	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
39163	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1
7861	0	1	1	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
24754	1	1	1	0	0	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1
29252	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28005	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	0	2	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
525	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	0	2	0	1	2	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1
21374	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	0	1
34730	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
15641	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	2	1	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	0	1
6428	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	3	0	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	0	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
24235	1	1	0	1	0	1	1	1	1	1	1	1	1	1	2	0	1	0	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	2	1	1	1	1	1	2	1	1	1	1	2	1	1
39617	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
42064	1	1	1	1	0	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1
22750	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
13417	0	1	0	0	0	1	1	1	1	2	1	1	1	1	0	1	1	0	1	1	1	0	1	1	1	1	1	2	1	2	1	1	1	1	1	0	0	1	1	1	1	1	2	1	1	0	0	0	1	1	1	1	0	1	1	1	1	0	0	1
35728	1	1	0	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	1	2	0	1	1	0	1	1	1	0	1	1	1	1	1	2	1	2	1	1	1	2	1	0	0	1	1	0	1	1	1	0	1	1	1	1	0	1	1	0	2	1
43488	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12529	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	0	1
16720	1	1	1	1	0	1	0	1	1	1	1	2	1	1	1	1	0	0	0	0	0	2	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	2	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1
10334	1	1	0	2	0	1	1	1	1	2	1	1	1	1	0	1	1	0	1	1	0	0	1	0	1	1	0	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	0	1
5111	1	0	0	1	0	2	0	2	1	0	2	2	0	0	0	0	0	0	0	2	0	2	3	0	2	0	0	0	2	1	0	2	0	2	2	2	2	1	0	3	1	0	0	0	1	0	1	0	1	0	0	0	0	2	0	0	1	2	3	1
8884	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1
4497	0	1	1	1	1	1	0	1	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
25939	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	2	0	0	1	1	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1
30250	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
42397	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
13437	2	1	1	1	0	1	0	1	1	1	1	1	1	1	2	0	1	0	0	1	0	2	0	0	1	1	1	0	1	0	1	1	1	1	1	2	2	1	0	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1
7455	0	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	2	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1
28228	1	0	2	1	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	0	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1
12357	0	1	0	0	2	1	1	1	1	1	1	0	1	1	0	1	1	2	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	2	1	0	2	1	0	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1
8030	0	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
21980	1	1	2	1	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	2	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	2	0	0	1	1	2	0	0	1	0	1	0	0	0	1	1	1	0	1	0
1647	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
16752	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	2	0	1	0	1	0	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	0	0	2	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1
12614	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
9291	1	1	1	0	1	1	0	1	1	1	1	1	1	1	0	1	1	2	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0
43990	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	2	1	0	1	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
33139	1	1	1	1	1	1	1	1	1	1	1	0	1	1	2	0	0	2	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	0	1	1
22951	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1
4731	1	1	1	0	0	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
1781	2	1	2	1	0	1	0	1	1	1	1	1	1	1	0	1	1	0	1	0	1	0	2	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1
29168	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1
921	0	1	0	1	1	1	1	1	1	1	1	0	1	1	2	0	1	2	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
24001	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	2	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1
12353	0	1	1	0	1	1	1	1	1	0	1	0	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
42330	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	2	1	1	1	1	1
25254	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	1	1	1
23855	0	1	1	0	1	1	1	1	1	1	1	0	2	1	0	2	1	1	1	0	1	1	0	2	1	1	1	2	1	0	1	0	1	0	1	0	1	1	1	0	1	1	1	1	1	1	0	0	1	2	1	0	0	1	2	1	1	0	0	0
10530	2	1	2	0	0	1	2	1	1	1	1	1	0	0	1	0	0	2	1	0	2	0	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	0	1	1	0	1	1	1	0	1
24261	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	2	0	0	0	2	1	1	1	1	2	1	1	0	1	0	1	0	1	1	1	1	0	0	3	0	0	1	1	1	1	0	1	1	1	1	1	1	2	1	1	1	1	1
15710	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1
36252	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1
1743	0	1	1	0	1	1	1	1	1	1	1	0	1	1	0	0	0	2	2	0	1	1	0	1	1	1	2	2	1	0	1	0	1	0	1	0	1	2	1	0	1	1	1	1	2	2	1	0	2	1	1	0	0	1	2	1	1	1	1	1
30703	0	1	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
10429	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	0	1	1	2	2	1	1	1	0	1	1	1	1	1	1	1	1	1	1
33241	0	1	0	1	0	1	0	1	1	1	1	2	0	0	1	1	1	0	1	2	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1
5233	0	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
42351	1	0	0	1	0	1	0	1	1	0	2	1	0	0	3	1	0	0	0	2	1	0	2	0	1	1	0	0	1	1	1	1	1	1	1	3	1	1	0	0	1	0	0	1	1	0	2	0	1	0	1	0	2	1	0	1	1	2	2	1
24082	1	1	0	1	2	1	0	1	1	1	1	0	1	1	1	0	1	1	1	0	0	2	0	1	1	1	2	1	1	0	1	0	1	0	1	1	1	1	1	0	2	0	0	1	2	1	1	1	1	0	1	0	1	1	2	1	1	0	2	1
5240	3	1	0	0	0	1	0	1	1	1	1	1	0	0	3	0	0	0	0	2	1	0	0	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	1	0	2	1	1	0	3	4	1	0	1	0	3	1	0	1	1	3	1	1
31225	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
34138	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	3	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	0	1	2	1	0	1	1	0	1	2	1	1	0	2	1	1	0	0	1	2	1	1	1	1	1
2241	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	0	1	1	0	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
28269	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	0	1	3	1	1	2	0	2	1	1	1	0	0	1	0	1	1	1	1	1	0	0	1	1	0	1	1	1	1	1	0	1	0	1	2	1	1	1	1	1	1	1	0	0	1
27779	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
17178	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2077	1	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
40034	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	0	1
22127	0	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
8056	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1
12479	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	0	1	1	0	1	1	0	1	0	1	1	1	2	0	1	1	1	1	1	1	1
12484	1	1	0	0	1	1	0	1	1	1	1	0	1	1	1	0	1	3	1	0	0	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	1	0	1	2	1	1	0	2	1	1	1	1	1	1	1	1	1	2	1
13170	1	1	0	1	1	1	0	1	1	1	1	0	1	1	1	1	0	3	0	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
24537	0	1	1	0	2	1	1	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
12360	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1
33323	0	1	1	2	0	1	1	1	1	1	1	1	1	1	0	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	0	1	1	0	1	1	1	1	0	1	0
20961	0	1	0	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	0	1	1
34016	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
6813	0	1	0	1	1	1	0	1	1	1	1	1	1	1	0	0	0	2	0	1	1	2	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
10111	1	1	0	0	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	0	1	0	1	1	2	2	1	1	1	1	1	1	1	1	0	1	1	0	1	1
10108	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	0	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1
43035	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
9309	1	1	0	0	0	1	1	1	1	1	1	1	2	2	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	0	1	1	1	2	1	2	1	1	2	1	1	0	1	1
39052	0	2	0	1	0	1	0	1	1	2	1	1	2	2	0	1	1	0	1	1	0	0	1	1	1	1	1	2	1	0	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	2	1	2	1	1	2	1	1	1	1	1
38518	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
43876	1	1	1	1	0	1	2	1	1	1	1	1	0	0	2	2	0	0	1	2	2	0	0	0	1	1	0	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	0	1
41314	0	1	1	0	0	1	1	1	1	1	1	1	0	0	1	0	1	0	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1
36434	1	1	1	1	1	1	0	1	1	1	1	0	1	1	0	1	1	1	0	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	2	2	0	0	1	1	1	1	0	1	1	1	1	0	1	1
42824	0	1	2	0	0	1	1	1	1	0	1	0	0	1	1	0	0	0	2	0	1	0	2	0	1	1	1	0	1	0	2	1	2	1	1	1	1	1	2	2	1	2	0	2	1	0	1	2	1	0	1	1	1	1	0	1	1	1	1	1
3048	1	1	1	1	0	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1
8251	0	1	0	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	0
6875	0	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1
39761	1	1	1	0	0	1	1	1	1	0	1	1	1	1	0	1	1	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	0	1	1	0	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1
27181	0	1	0	1	2	1	0	1	1	1	1	0	0	0	1	0	0	3	0	2	1	0	1	2	1	1	0	1	1	0	1	1	1	1	1	1	1	2	0	0	3	1	1	1	2	1	1	1	2	0	1	0	1	1	0	1	1	0	0	1
3010	0	1	1	0	0	1	0	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1
43568	0	1	0	0	1	1	1	1	1	1	1	0	1	1	0	0	1	2	1	0	1	2	1	0	1	1	2	2	1	0	1	1	1	1	1	0	1	1	1	1	1	1	0	1	1	1	0	0	1	2	1	2	0	1	1	1	1	0	1	0
9618	1	1	1	0	1	1	0	1	1	1	1	0	1	1	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	1	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1
21246	0	1	2	0	0	1	0	1	1	1	1	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	2	1	1	1	0	1	1	1	1	1	1	0	1
